"date","title","text","article_url","year","month","year_month"
"2020/07/01 00:00:00","Viajaban con 1.142.230 de pesos en una camioneta","Gendarmería Nacional, que depende del Ministerio de Seguridad de La Nación, decomisó 1.142.230 de pesos que eran trasladados ocultos en un rodado. El hecho tuvo lugar en la provincia de Corrientes.

Los efectivos del Escuadrón 7 ""Paso de Los Libres"" mientras efectuaban controles sobre el kilómetro 536 de la Ruta Nacional Nº 14 en cercanías al acceso a la localidad de Tapebicua, inspeccionaron un vehículo Ford modelo F-100 en el que viajaban dos personas, procedente de Misiones con destino final Villa Elisa (Entre Ríos).

Inmediatamente, los uniformados observaron en el sector de la guantera, detrás del asiento y entre las pertenencias de los involucrados, una gran cantidad de billetes de moneda nacional. Ambas personas manifestaron no poseer documentación alguna sobre el origen del dinero y que el mismo, fue obtenido mediante venta de calzados.

Ante esta situación, los integrantes del Grupo Delitos Económicos contabilizaron un total de 1.142.230 pesos.

El Juzgado junto a la Fiscalía Federal de Paso de Los Libres dispuso la incautación del dinero y que los ocupantes (un hombre y una mujer de nacionalidad argentina) queden en libertad supeditados a la causa.","https://www.argentina.gob.ar/noticias/viajaban-con-1142230-de-pesos-en-una-camioneta",2020,7,2020.07
"2020/06/28 00:00:00","Descubren 233 kilos de marihuana dentro del tanque adicional de combustible de un camión","Gendarmería Nacional, que depende del Ministerio de Seguridad de La Nación, decomisó 233 kilos 899 gramos de “cannabis sativa” que eran trasladados ocultos en un camión. El procedimiento tuvo lugar en la provincia de Entre Ríos.

Los efectivos de la Escuadrón 6 “Concepción del Uruguay”, efectuaban controles sobre la Ruta Nacional N° 127 en cercanías al acceso Sauce de Luna cuando detuvieron la marcha de un transporte de carga, proveniente de San Vicente (Misiones) con destino Sargento Cabral Oeste (San Juan).

Al inspeccionar la documentación presentada por el conductor, los uniformados detectaron que no presentaba la ruta a transitar por la C.N.R.T (Comisión Nacional de Regulación del Transporte) y tampoco poseía registro alguno en la RTO (Revisión Técnica Obligatoria) acerca del tanque adicional que transportaba.

Ante esas irregularidades, los funcionarios comenzaron un registro más exhaustivo sobre el rodado y su semirremolque en el que a simple vista solo trasladaba madera. Con colaboración del binomio cinotécnico, el can alertó a los gendarmes de una posible presencia de estupefaciente dentro del tanque adicional de combustible, el cual presentaba signos de haber sido modificado (poseía una adaptación no original, pintura fresca y soldaduras recientes).

Inmediatamente, los funcionarios, mediante el uso de amoladoras y otras herramientas, lograron realizar un corte sobre el receptáculo, en el que al destaparlo hallaron 215 paquetes rectangulares que contenían marihuana. Al pesar la carga, el estupefaciente alcanzó un peso total de 233 kilos 899 gramos.

El Juzgado Federal de Concepción del Uruguay dispuso el decomiso de la droga y el rodado como así también, la detención del conductor.","https://www.argentina.gob.ar/noticias/descubren-233-kilos-de-marihuana-dentro-del-tanque-adicional-de-combustible-de-un-camion",2020,6,2020.06
"2020/06/19 00:00:00","Incautan más de 2 millones de pesos","Gendarmería Nacional, que depende del ministerio de Seguridad dela Nación, incautó 2.288.096 pesos argentinos sin la documentación que acredite su legal tenencia y transporte, como resultado de dos procedimientos llevados a cabo en las provincias de Corrientes y Chaco.

Efectivos del Escuadrón 7 “Paso de los Libres” se encontraban desplegados sobre el kilómetro 536 de la Ruta Nacional N° 14(acceso a la localidad de Tapebicua) cuando interceptaron un transporte de carga con semirremolque con itinerario Misiones-Entre Ríos.

Los gendarmes efectuaron el control correspondiente y decomisaron un total de 1.588.096 pesos argentinos, en infracción al Régimen Cambiario Ley 19.359.El Juzgado Federal de Paso de los Libres dispuso el decomiso del dinero y que el conductor quede supeditado a la causa.

El segundo procedimiento se desarrolló cuando personal del Escuadrón 1 “Roque Sáenz Peña”, efectuaron controles sobre la Ruta Nacional N° 16 a la altura del kilómetro 175 cuando detuvieron la marcha de un camión Mercedes Benz con fines de llevar a cabo los controles correspondientes.

Al momento del registro, los uniformados procedieron a solicitarle al conductor que descendiera del rodado para realizar el control documentológico, observando que el hombre presentaba un notorio estado de nerviosismo. Esto motivó a los gendarmes a profundizar la requisa del camión.

Posteriormente,en una inspección más exhaustiva, los funcionarios observaron que debajo de la cama de la cabina del chofer, había una bolsa de arpillera, la cual contenía en su interior otra, pero de tipo nylon color verde.

Al realizar la apertura la misma, hallaron un piloto de lluvia el cual envolvía en su interior dinero en efectivo. Luego,ante la presencia de testigos, se efectuó el recuento total de los billetes, arrojando un monto de 700.000 pesos argentinos.

La Fiscalía Federal de Roque Sáenz Peña orientó el decomiso del dinero y que el involucrado quede supeditado a la causa por infracción al Art. 303 del Código Penal de la Nación.","https://www.argentina.gob.ar/noticias/incautan-mas-de-2-millones-de-pesos",2020,6,2020.06
"2020/06/17 00:00:00","Descubren 18 litros de ketamina dentro de cuatro bidones de aceite para auto","Gendarmería Nacional, que depende del Ministerio de Seguridad de La Nación, decomisó 18 litros de ketamina que eran trasladados bajo la modalidad de encomienda junto a 4 kilos 401 gramos de marihuana y 595 gramos de metanfetamina. El hecho tuvo lugar en la provincia de Entre Ríos.

Los efectivos de la Escuadrón 6 “Concepción del Uruguay”, luego de realizar tareas de investigación a lo largo de cuatro meses acerca de un posible traslado de estupefacientes, efectuaron controles sobre la intersección de la Ruta Nacional N° 14 y la Ruta provincial N° 39, donde detuvieron la marcha de un transporte de encomiendas, proveniente de Misiones con destino Buenos Aires.

Al inspeccionar los elementos transportados, los gendarmes divisaron cuatro bidones de aceite para auto, los cuales al someterlos a la prueba de campo Narcotest detectaron que se trataba de ketamina con un total de 18 litros. También, hallaron 4 kilos 401 gramos de marihuana, distribuidos en cinco paquetes y en el interior de un motor de moto. En otros cuatro bidones descubrieron 595 gramos de metanfetamina.

Ante esta situación, el Juzgado Federal de “Concepción del Uruguay” dispuso la implementación de una entrega vigilada, en la que los integrantes del Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Buenos Aires” detuvieron a un ciudadano de nacionalidad china quien se había presentado en la sucursal de la empresa de transporte a los fines de retirar la carga de estupefaciente.

Además, los uniformados secuestraron el vehículo de alta gama con el que se trasladaba el ciudadano, un automóvil Mercedez Benz GLK-Class, el cual poseía vidrios blindados. También entre las pertenencias del detenido hallaron frascos de ketamina, dos armas de fuego (una pistola Pietro Beretta calibre 6.35 mm y una Bersa calibre 22 corto) y 1.200.000 pesos.

En total son seis detenidos pertenecientes a una banda narcocriminal dedicada al acopio y distribución de estupefacientes.En Mayo se realizaron las primeras tres detenciones en Buenos Aires, luego dos en Misiones y la última fue la del ciudadano chino en Ciudad Autonoma de BuenosAires.","https://www.argentina.gob.ar/noticias/descubren-18-litros-de-ketamina-dentro-de-cuatro-bidones-de-aceite-para-auto",2020,6,2020.06
"2020/06/04 00:00:00","Ocultaba 124 aves en la caja de herramientas de un semirremolque","Gendarmería Nacional, que depende del Ministerio de Seguridad de La Nación, rescató 124 aves (seis especies distintas) y tres cobayos que eran transportados ilegalmente en un camión con semirremolque. El hecho tuvo lugar en la provincia de Entre Ríos.

Ayer, los efectivos del Escuadrón Núcleo 56 “Gualeguaychú”, mientras realizaban controles sobre la Ruta Nacional N° 14, detuvieron la marcha de un rodado de gran porte conducido por un ciudadano argentino.

Al momento de la inspección del semirremolque, los uniformados al abrir la caja de herramientas visualizaron seis bultos que contenían animales silvestres, de los cuales el conductor no poseía documentación alguna que lo habilite a trasladarlos.

Inmediatamente, los gendarmes rescataron a seis especies de aves (64 cardenales, 40 jilgueros, 15 loros Agapornis Inseparable, 3 Chachas, 1 Virreina y 1 Trinca) y tres chanchitos de la India.

El organismo de Flora y Fauna de la provincia de Entre Ríos, orientó a que se labren actuaciones y resguardar a la totalidad de los animales.","https://www.argentina.gob.ar/noticias/ocultaba-124-aves-en-la-caja-de-herramientas-de-un-semirremolque",2020,6,2020.06
"2020/05/10 00:00:00","Allanan dos viviendas donde se comercializaba estupefaciente","Gendarmería Nacional, dependiente del Ministerio de Seguridad de la Nación, detuvo a nueve personas que utilizaban dos inmuebles para la comercialización de estupefaciente en la localidad entrerriana de Gualeguay.

Ayer, en horas de la tarde, efectivos de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales ""Paraná"", Escuadrón Núcleo “Entre Ríos” y la Sección “Gualeguay” en conjunto con la División de Toxicología de la Policía de la provincia, por disposición del Juzgado de Garantías y Transición N°1 de Gualeguay y luego de tareas de investigación, llevaron adelante allanamientos en dos viviendas ubicadas en el barrio Defensa Costera de esa localidad, donde presuntamente una organización delictiva se dedicaba a la venta de estupefaciente.

Luego de inspeccionar los inmuebles, los gendarmes lograron incautar 235 envoltorios con dosis de cocaína, tres envoltorios con marihuana, 271.670 pesos argentinos, 11 teléfonos celulares, tarjetas de memoria, elementos para fraccionamiento y acondicionamiento de estupefaciente, cuatro motocicletas y demás elementos de interés para la causa.

Asimismo, detuvieron a nueve personas miembros la organización narcocriminal, entre ellos cinco mujeres y cuatro hombres mayores de edad.

El Magistrado interviniente dispuso la detención de los involucrados y el secuestro de la droga.","https://www.argentina.gob.ar/noticias/allanan-dos-viviendas-donde-se-comercializaba-estupefaciente",2020,5,2020.05
"2020/01/19 00:00:00","Pasajero de ómnibus detenido con 3 kilos de cocaína en su equipaje","Gendarmería Nacional decomisó 3 kilos 47 gramos de cocaína acondicionados en el equipaje de mano de un ciudadano argentino que se trasladaba en ómnibus hasta Entre Ríos. Ocurrió en la provincia de Formosa.

Ayer efectivos del Escuadrón 16 que se encuentran desplegados sobre la Ruta Nacional Nº 11 en el control de ""Gendarme Fermín Rolón” próximo a la ciudad de Clorinda, inspeccionaron un colectivo con el apoyo del can detector de narcóticos “Moly”. Quien al recorrer las butacas, se detuvo y comenzó a rasguñar una mochila de color negra bajo el asiento que era ocupado por un ciudadano de nacionalidad argentina.

Al efectuar la requisa junto a testigos los funcionarios, detectaron que trasladaba en el interior de la mochila efectos personales y un bidón que en su interior tenía 3 paquetes envueltos en papel aluminio que alcanzaron un peso total de 3 kilos 47 gramos de clorhidrato de cocaína.

El Juzgado Federal N° 2 de Formosa orientó el decomiso del estupefaciente, como así también la detención del involucrado, quien posee solicitud de captura por un Tribunal Federal de CABA.","https://www.argentina.gob.ar/noticias/pasajero-de-omnibus-detenido-con-3-kilos-de-cocaina-en-su-equipaje",2020,1,2020.01
"2020/01/17 00:00:00","Detienen a un ciudadano cuando intentó retirar una encomienda con 4 kilos de marihuana","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, secuestró 4 kilos de “cannabis sativa” que eran trasladados bajo la modalidad de encomienda. El hecho tuvo lugar en Entre Ríos.

Ayer, a la tarde, efectivos de la Unidad de Investigación de Delitos Complejos y Procedimientos Judiciales “Concepción del Uruguay” con el apoyo de la División de Toxicología de la Policía Provincial, por disposición del Juzgado Federal de Concepción del Uruguay, efectuaron una entrega vigilada en la Terminal de la ciudad de una encomienda proveniente de Misiones.

Inmediatamente, se presentó en el lugar un ciudadano para retirar el paquete, en ese momento, los funcionarios efectuaron la detención. Con respecto a la encomienda, los uniformados al abrir la misma, detectaron dos envoltorios rectangulares entre jabón en polvo.

Ante esa situación, los gendarmes realizaron la prueba de campo Narcotest, la que arrojó como resultado positivo para marihuana con un peso total de 4 kilos.

El Magistrado interviniente dispuso el secuestro del estupefaciente y la detención del involucrado.","https://www.argentina.gob.ar/noticias/detienen-un-ciudadano-cuando-intento-retirar-una-encomienda-con-4-kilos-de-marihuana",2020,1,2020.01
"2019/12/28 00:00:00","Gendarmería realizó millonario secuestro de cigarrillos electrónicos","Gendarmería Nacional por orden del Juzgado Nacional en lo Penal Económico N° 7 a cargo del Dr. Juan Gavan Greenway, realizó 36 allanamientos simultáneos en localidades de las provincias de Santa Fe, Entre Ríos, Córdoba y Río Negro, como así también en la Ciudad Autónoma de Buenos Aires, en la provincia de Buenos Aires, Neuquén y San Juan como parte de una investigación para determinar la comercialización de mercaderías prohibidas relacionadas al rubro cigarrillos electrónicos, insumos,computadoras y documentación.

Ayer, en horas de la mañana, el personal de distintas Unidades de la Fuerza, junto a personal de la AFIP-DGA, quienes efectuaron el apoyo técnico. Ingresaron a los 36 inmuebles con el objetivo de acceder a elementos de prueba en el marco de una causa judicial por infracción a la Ley N° 22.415 “Código Aduanero”.

Como resultado de las inspecciones, se logró la incautación de más de 26.300 esencias líquidas con diferentes concentraciones de nicotina. Alrededor de 1.900 cigarrillos electrónicos, junto a repuestos, accesorios, aromatizadores, cargadores,boquillas, baterías para vaporizadores, notebooks, teléfonos celulares, dinero y documentación de interés para la causa.

La Organización Mundial de la Salud (OMS), desde el año 2016, establece potenciales riesgos tóxicos. Durante los secuestros también se halló esencias y cremas presumibles de cannabis conforme a sus etiqueta.

El Juzgado Nacional en lo Penal Económico Nro. 7 a cargo del Dr. Juan Gavan Greenway dispuso el decomiso de la mercadería cuyo avalúo asciende a los 20 millones de pesos argentinos.","https://www.argentina.gob.ar/noticias/gendarmeria-realizo-millonario-secuestro-de-cigarrillos-electronicos",2019,12,2019.12
"2019/12/12 00:00:00","Entre Ríos | Decomisan más de 188 kilos de marihuana trasladados ocultos en un camión","Gendarmería Nacional, en el marco de la lucha contra el narcotráfico incautó 188 kilos 700 gramos de marihuana que eran transportados por dos personas en el semirremolque de un camión. Este operativo se llevó a cabo en la provincia de Entre Ríos.

Efectivos del Escuadrón 56 “Gualeguaychú”, mientras llevaban a cabo controles sobre la Ruta Nacional N° 14 a la altura del kilómetro 73, detuvieron la marcha del rodado para efectuar el registro correspondiente.

Al momento de realizar la requisa, los uniformados constataron la presencia de diversos bultos ocultos entre la carga del vehículo. Ante esta situación, el conductor intentó darse a la fuga, siendo aprehendido rápidamente por personal de la Fuerza.

Posteriormente, al llevar adelante un registro más exhaustivo, los gendarmes confirmaron la existencia de 170 de paquetes rectangulares distribuidos en cuatro bolsos. La prueba de campo Narcotest arrojó resultado positivo para “cannabis sativa” con un peso total de 188 kilos 700 gramos.

El Juzgado Federal de Concepción del Uruguay dispuso la detención de ambos involucrados como así también el secuestro del estupefaciente y documentación de interés.","https://www.argentina.gob.ar/noticias/entre-rios-decomisan-mas-de-188-kilos-de-marihuana-trasladados-ocultos-en-un-camion",2019,12,2019.12
"2019/11/24 00:00:00","Cae organización que distribuía estupefacientes en distintos puntos del país","Gendarmería Nacional, en el marco de la lucha contra el narcotráfico llevada adelante por el Ministerio de Seguridad de la Nación, detuvo a tres hombres y una mujer, miembros de una organización delictiva dedicada al transporte, acopio y distribución de estupefacientes. Se efectuaron allanamientos en las provincias de San Luis y Misiones como así también se realizaron otros operativos en Entre Ríos y Corrientes.

Efectivos del Escuadrón 6 ""Concepción del Uruguay"", con conocimiento de la Secretaría en lo Correccional y Criminal N° 2 del Juzgado Federal de Primera Instancia de Concepción del Uruguay, luego de realizar el análisis del contenido de las pericias efectuadas por personal de Criminalística y Estudios Forenses sobre celulares decomisados en diversos procedimientos, arribaron a un patrón de envíos de estupefaciente a través de la ""modalidad encomiendas"", por lo que instalaron un operativo público de prevención sobre el itinerario del servicio.

Como consecuencia, los funcionarios controlaron sobre la Ruta Provincial N° 6 a la altura ""Mojones Sur"", Departamento entrerriano de Villaguay, un transporte de cargas de encomiendas que circulaba hacia la provincia de Buenos Aires con 11 bultos (que tenían como lugar de origen Posadas, Misiones con destino final la ciudad de Villa Mercedes, San Luis), presentando la misma persona como destinatario y remitente. Allí, se acondicionaban 250 paquetes con ""cannabis sativa"", que arrojaron un peso total de 193 kilos 392 gramos.

El Magistrado interviniente dispuso que los gendarmes efectúen ""una entrega vigilada"" y trabajos de observación en la agencia de retiro de encomiendas en la ciudad de Villa Mercedes como así también en la ciudad de Pablo Nogues, partido bonaerense de Malvinas Argentinas. Logrando, detener en San Luis a dos personas mayores de edad quienes se presentaron a retirar los bultos. Asimismo, se decomisaron tres teléfonos celulares, una camioneta Ford Ranger y una guía original de encomienda.

Ante este hecho, se llevó a cabo el registro del domicilio de los detenidos en la provincia de San Luis, incautando 118.200 pesos argentinos, una balanza, dos teléfonos celulares y 15 gramos de semillas de marihuana.

Posteriormente, la Secretaria Correccional y Criminal N° 2 dispuso una orden de actuación en carácter de ""agente revelador"" con identidad reservada (designado a fin de simular interés y/o ejecutar el transporte, compra o consumo, para sí o para terceros de dinero, bienes, personas, servicios, armas, estupefacientes o sustancias psicotrópicas, o participar de cualquier otra actividad de un grupo criminal, con la finalidad de identificar a las personas implicadas en un delito). El mismo, captó la atención de dos ciudadanos de nacionalidad paraguaya y argentina, mediante mensajes y audios. Pudiendo así, identificar a los proveedores de la carga que acordaron encontrarse en la provincia de San Luis.

Continuando con las pesquisas, el Juzgado Federal orientó la detención de ambos ciudadanos en la localidad correntina de Paso de la Patria, mientras circulaban en un transporte público de pasajeros. Además, dispuso el secuestro de 200 gramos de clorhidrato de cocaína y ordenó dos allanamientos en Posadas (Misiones), constatando que uno de los domicilios era utilizado para el acondicionamiento de las encomiendas. En el lugar, los **funcionarios hallaron materiales de similares características con los que fueron preparadas las encomiendas decomisadas en Entre Ríos.

Por disposición del Magistrado, se incautaron los elementos hallados, los tres hombres quedaron detenidos y la mujer con prisión domiciliaria en la provincia de San Luis.","https://www.argentina.gob.ar/noticias/cae-organizacion-que-distribuia-estupefacientes-en-distintos-puntos-del-pais",2019,11,2019.11
"2019/11/09 00:00:00","En la provincia de Entre Ríos detienen a dos pasajeras que viajaban con cocaína y marihuana","Gendarmería Nacional, en el marco de la lucha contra el narcotráfico llevada adelante por el Ministerio de Seguridad de la Nación, detuvo a dos mujeres que viajaban con 1 kilo 046 de cocaína entre sus pertenencias y 3 kilos 349 gramos de marihuana adosados a su cuerpo. Estos hechos tuvieron lugar durante dos procedimientos realizados en la provincia de Entre Ríos.

Efectivos de la Unidad de Delitos Complejos Investigaciones y Procedimientos Judiciales “ Concepción del Uruguay” en conjunto con la Sección “Colon” dependientes de la Agrupación V “Entre Ríos” realizaban controles sobre la Ruta Nacional Nro. 14 a la altura del kilómetro 164,5 , cuando detuvieron la marcha de un ómnibus de pasajeros proveniente de Misiones con destino final Buenos Aires.

Al llevar a cabo el registro correspondiente, los gendarmes detectaron a una mujer de nacionalidad argentina quien al solicitarle que exhibiera sus pertenencias se pudo constatar a primera vista en el interior de su bolso de mano, dos paquetes similares a los utilizados para el transporte de estupefaciente.

Ante esta situación, y en presencia de testigos se llevaron a cabo las pruebas de campo Narcotest, las cuales arrojaron resultado positivo para cocaína con un peso total de 1 kilo 046 gramos.

En un segundo procedimiento, horas mas tarde, sobre el mismo trayecto vial personal de la misma Unidad de la Fuerza realizó un control sobre otro transporte de larga distancia proveniente de la provincia de Misiones con destino final la terminal de ómnibus de Retiro (Ciudad Autónoma de Buenos Aires).

Al momento de la inspección, los uniformados notaron anomalías en la vestimenta de una mujer mayor de edad quien viajaba acompañada por un menor. Personal femenino de la Fuerza constató que la mujer llevaba adosado a su cuerpo 12 paquetes con una sustancia con características similares a la marihuana.

Integrantes del Equipo de Criminalística y Estudios Forenses confirmó a través de las pruebas de campo que se trataba de “cannabis sativa” con un peso total de 3 kilos 349 gramos.

Intervino en el hecho el Juzgado Federal de Concepción del Uruguay quien dispuso la detención de ambas pasajeras y el secuestro de la droga como así también elementos de interés para la causa.","https://www.argentina.gob.ar/noticias/en-la-provincia-de-entre-rios-detienen-dos-pasajeras-que-viajaban-con-cocaina-y-marihuana",2019,11,2019.11
"2019/10/31 00:00:00","Detienen a siete personas y secuestran estupefacientes como resultado de 27 allanamientos","Gendarmería Nacional, en el marco de la lucha contra el narcotráfico llevada adelante por el Ministerio de Seguridad de la Nación, desarticuló una banda narcocriminal y decomisó marihuana, cocaína, armas de fuego y municiones, dinero en efectivo, aparatos electrónicos y otros elementos, tras registrar 27 inmuebles. Hay siete detenidos. El hecho tuvo lugar en la localidad entrerriana de Gualeguay.

Ayer, efectivos de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Paraná”, los Escuadrones Núcleo “Entre Ríos” y 56 “Gualeguaychú”, en conjunto con la División de Toxicología e Investigaciones de la Policía de la provincia, efectuaron allanamientos en 27 domicilios del barrio Islas Malvinas, en el marco de una causa llevada adelante por el Juzgado de Garantías N° 2 y la Unidad Fiscal 1 de Gualeguay desde fines del mes pasado, en la que se investiga la comercialización de estupefacientes.

Luego de inspeccionar los inmuebles, los gendarmes lograron incautar 0,3 gramos de cocaína, 496 gramos, dos envoltorios y cuatro plantas de marihuana, una balanza de precisión, un picador de “cannabis sativa” y un paquete de papeles para armar cigarrillos artesanales, 143.665 pesos argentinos, un revólver calibre 32 mm largo con siete municiones, seis cartuchos de diferentes calibres, dos motovehículos, 35 teléfonos celulares, tarjetas de memoria, pendrives y documentación pertinente.

Asimismo, detuvieron a siete miembros de una organización delictiva dedicada al narcotráfico, la cual utilizaba a menores de edad como “soldaditos” para que cumplan la función de seguridad durante la venta de estupefaciente al menudeo en plena calle.

El Magistrado interviniente dispuso la detención de los involucrados y el secuestro de la droga, en infracción a la Ley N° 23.737 y Ley Provincial N° 10.566.","https://www.argentina.gob.ar/noticias/detienen-siete-personas-y-secuestran-estupefacientes-como-resultado-de-27-allanamientos",2019,10,2019.1
"2019/10/24 00:00:00","Patrullaje de Gendarmería descubre plantación de marihuana en la provincia de Entre Ríos","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, secuestró 24 plantas de marihuana en un bosque. El hecho tuvo lugar en la provincia de Entre Ríos.

En la tarde de ayer, efectivos de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Concepción del Uruguay”, llevaron a cabo un patrullaje en cercanías a la Isla Puerto, ubicada en el sector norte de la localidad entrerriana, a los fines de prevenir ilícitos.

Al momento de inspeccionar una zona boscosa, los gendarmes observaron a simple vista, entre la vegetación del lugar, 24 plantas (algunas macho y otras hembra) de cannabis sativa de aproximadamente 1 metro de altura. Pertenecientes a la clasificación enana, con un tiempo de 4 meses para entrar en floración.

El Juzgado Federal de Concepción del Uruguay, dispuso el secuestro del vegetal y que ante testigos hábiles se realice el desoje del mismo.","https://www.argentina.gob.ar/noticias/patrullaje-de-gendarmeria-descubre-plantacion-de-marihuana-en-la-provincia-de-entre-rios",2019,10,2019.1
"2019/10/21 14:01:48","Detienen a una pareja que ocultaba más de 52 kilos de marihuana en su automóvil","Gendarmería Nacional, en el marco de la lucha contra el narcotráfico llevada adelante por el Ministerio de Seguridad de la Nación, secuestró 52 kilos 434 gramos de marihuana que eran trasladados ocultos dentro de un auto. Hay dos personas detenidas. El hecho tuvo lugar en la provincia de Corrientes.

Efectivos del Escuadrón 7 “Cabo Misael Pereyra”, mientras realizaban controles sobre el kilómetro 480 de la Ruta Nacional Nº 14, detuvieron la marcha de un Volkswagen modelo Gol Power, ocupado por dos personas, quienes provenían de la ciudad misionera de Posadas con destino Entre Ríos.

Al realizar la inspección del rodado, los uniformados solicitaron la presencia del can antinarcóticos “Theo”, el cual reaccionó de manera activa marcando el lugar, confirmando la existencia del estupefaciente.

Inmediatamente, los funcionarios efectuaron un registro más exhaustivo, en el que mediante el uso de herramientas, lograron hallar 148 paquetes rectangulares dentro de los paneles laterales traseros, rueda de auxilio y tanque de combustible.

La prueba de campo Narcotest, llevada a cabo por integrantes de Criminalística y Estudios Forenses, arrojó como resultado positivo para “cannabis sativa” con un peso total de 52 kilos 434 gramos.

El Juzgado Federal de Pasos de los Libres, dispuso la detención de ambos involucrados, el secuestro de la droga hallada como así también del automóvil y de los elementos de interés para la causa.","https://www.argentina.gob.ar/noticias/detienen-una-pareja-que-ocultaba-mas-de-52-kilos-de-marihuana-en-su-automovil",2019,10,2019.1
"2019/09/12 13:00:20","Desbaratan una banda que ingresaba marihuana al país en un buque paraguayo","Gendarmería Nacional, en el marco de la lucha contra el narcotráfico llevada adelante por el Ministerio de Seguridad de la Nación, secuestró 292 kilos 220 gramos de “cannabis sativa” transportados vía fluvial en un barco procedente de Paraguay, tras iniciarse un seguimiento desde el Norte de la localidad costera de Piedras Blancas, provincia de Entre Ríos. Hay 19 ciudadanos detenidos (14 de nacionalidad argentina y cinco paraguaya), como resultado del registro del buque y de 15 inmuebles en la provincia de Santa Fe.

El buque provenía de la República de Paraguay.

Personal del Escuadrón de Inteligencia Criminal “Buenos Aires Sur” trabajó en conjunto con Unidades dependientes de la Región II, integrantes de la SENAD (Secretaría Nacional Antidrogas) de la República de Paraguay, Prefectura Naval Argentina y Aduana, a raíz de una causa judicial iniciada en agosto del pasado año sobre una organización narcocriminal , con intervención del Juzgado Federal en lo Criminal y Correccional de Morón N° 3 y la Fiscalía Federal en lo Criminal y Correccional de Hurlingham.

En la madrugada de ayer, mientras los funcionarios efectuaban un rastrillaje a la altura del kilómetro N° 706 del Río Paraná, observaron mediante un visor nocturno cómo se detuvo un buque tipo tanque de bandera paraguaya, con 122 metros de eslora y 15 de manga, del cual se arrojaban bultos de grandes dimensiones hacia una lancha.

Unas horas más tarde, luego de iniciar un seguimiento controlado y de asegurar la zona, los uniformados detectaron el bote próximo a la localidad santafesina de Santa Rosa de Calchines, el cual se encontraba arribando a una vivienda.

Al registrar la embarcación ante testigos, se detuvieron a cinco ciudadanos desembarcando cinco bolsos con 303 paquetes que contenían 292 kilos 220 gramos de marihuana.

Se secuestró un total de 292 kilos 220 gramos de marihuana.

Por disposición del Magistrado interviniente, se llevó a cabo el registro del buque y el allanamiento de 15 domicilios en las ciudades de Santa Fe y Recreo, lo que derivó en la detención de 19 personas (entre ellos 14 de nacionalidad paraguaya y cinco argentina), miembros de una banda que se dedicaba al transporte de estupefaciente vía fluvial desde la República del Paraguay hacia nuestro país.

Además, se secuestraron 101.175 pesos argentinos, marihuana, cinco balanzas, tres vehículos, una motocicleta, celulares, un revólver calibre 38 con 23 municiones, cartuchos de distintos calibres, como así también documentación de interés para la causa.","https://www.argentina.gob.ar/noticias/desbaratan-una-banda-que-ingresaba-marihuana-al-pais-en-un-buque-paraguayo",2019,9,2019.09
