"date","title","text","article_url","incautaciones","tires","year","month","year_month"
"2022/09/16 12:02:40","Despachan 736 cubiertas hacia Buenos Aires","Ayer, personal que depende del Escuadrón Núcleo “Entre Ríos”, desplegado sobre la Ruta Nacional N° 12, en cercanías a la localidad de La Paz, inspeccionó un camión perteneciente a una empresa de correo, proveniente de la provincia de Misiones con destino final Buenos Aires.

Al registrar la carga del transporte de encomiendas, los efectivos detectaron cubiertas de origen extranjero, de distintas marcas y medidas, sin aval legal.

Intervino el Juzgado Federal N° 1 de Paraná y los funcionarios secuestraron 736 neumáticos, por encontrarse en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/despachan-736-cubiertas-hacia-buenos-aires","736 cubiertas",736,2022,9,2022.09
"2022/09/14 11:58:07","Controlan un transporte de encomiendas y decomisan 23 cubiertas","Ayer, efectivos de la Sección Seguridad Vial “Eldorado”, dependiente del Escuadrón 10, en conjunto con integrantes de la Unidad de Investigación de Delitos Complejos y Procedimientos Judiciales “Eldorado”, llevaron adelante el control de un camión de gran porte perteneciente a una empresa de envíos. El procedimiento se realizó sobre la Avenida Fdor Adolfo Schwelm.

Los gendarmes registraron el interior del rodado que trasladaba encomiendas y, ante la presunción de estar frente a un hecho ilícito de contrabando de mercadería, trasladaron el vehículo hasta el asiento de la Subunidad.

Como resultado de la inspección, se contabilizaron 23 neumáticos de origen extranjero sin documentación legal, los cuales fueron incautados con intervención del Juzgado Federal y la Fiscalía Federal de Eldorado, como así también de AFIP-DGA delegación Puerto Iguazú.","https://www.argentina.gob.ar/noticias/controlan-un-transporte-de-encomiendas-y-decomisan-23-cubiertas","23 cubiertas",23,2022,9,2022.09
"2022/09/11 10:46:10","En la puna salteña interceptan camionetas camufladas con barro, luces apagadas y más de 300 kilos de marihuana","En la madrugada de ayer, efectivos del Escuadrón 22 “San Antonio de los Cobres” con apoyo de personal del Paso Internacional “Sico” mientras realizaban tareas de patrullaje en proximidades al límite internacional con la República de Chile, a 4100 MSNM, divisaron a tres camionetas tipo 4x4 marca Toyota y Nissan mientras se trasladaban en la noche guiados por la tenue luz de la luna. Al advertir la presencia de la Fuerza efectuaron disparos y huyeron en distintas direcciones.

Ante esta situación, los funcionarios realizaron un seguimiento controlado, lograron detener la marcha de uno de los vehículos cuyos ocupantes fugaron a pie amparados por las irregularidades del terreno. Tras asegurar un perímetro los gendarmes constataron en el sector de la caja, la presencia de 13 bultos de diferentes tamaños envueltos en bolsas de arpillera con una sustancia vegetal que tras ser sometida a pruebas de campo Narcotest arrojó resultado positivo para Cannabis Sativa con un peso total de 304 kilos 806 gramos.

Horas más tarde, tras un intenso rastrillaje, los uniformados lograron localizar la ubicación de los dos vehículos restantes, cubiertos de barro en su totalidad. La estrategia fue utilizada para camuflarse y pasar desapercibidos en las irregularidades de la alta montaña, sin dominios colocados ni ocupantes, cargados con alimentos perecederos, ropa, 6 bidones de combustible y cubiertas de auxilio. Uno era utilizado como apoyo logístico y el otro como seguridad.

Intervino la Fiscalía Federal de Salta, que orientó el labrado de actuaciones, el secuestro del estupefaciente y los vehículos, que permanecerán en guarda en el Depósito Judicial de la Unidad.","https://www.argentina.gob.ar/noticias/en-la-puna-saltena-interceptan-camionetas-camufladas-con-barro-luces-apagadas-y-mas-de-300",NA,NA,2022,9,2022.09
"2022/09/11 08:29:15","Cuatro camiones circulaban con neumáticos nuevos sin aval legal","Ayer, efectivos dependientes del Escuadrón 5 “Pirané”, realizaban operativos públicos de prevención vial cuando procedieron a controlar a cuatro camiones provenientes de la Ciudad de Formosa con neumáticos nuevos, a simple vista recientemente colocados.

Al realizar la inspección de la carga, los funcionarios constataron la presencia de cubiertas usadas, con las bandas de rodamiento colocadas y otras nuevas, de origen extranjero, sin el aval aduanero correspondiente.

Intervino el Juzgado Federal y la Fiscalía Federal N°2 de Formosa, en conjunto con AFIP-DGA, que orientaron el secuestro de un total de 70 neumáticos nuevos, de los transportes de carga general respectivos y que los conductores queden supeditados a la causa, en infracción a la ley 22.415.","https://www.argentina.gob.ar/noticias/cuatro-camiones-circulaban-con-neumaticos-nuevos-sin-aval-legal",NA,NA,2022,9,2022.09
"2022/09/09 09:56:20","Incautan en Formosa 161 neumáticos y mercadería sin aval legal","Ayer, efectivos de la Sección “El Colorado”, dependiente del Escuadrón 5 “Pirané” realizaban un operativo de prevención vial sobre la Ruta Provincial N°1 cuando detuvieron la marcha de un camión que realiza transportes de encomiendas desde Formosa hacia distintos puntos del país.

Al momento de la inspección, los funcionarios constataron la presencia de 101 encomiendas sin el aval aduanero correspondiente que garantice el origen de la mercadería de distintos rubros.

Intervino la Fiscalía Federal N°2 de Formosa, en conjunto con AFIP- DGA, Delegación Formosa, que orientaron el decomiso de 161 neumáticos de distintos rodados, y mercadería de rubro “bazar” con un avalúo estimado de 6.972.80 pesos.","https://www.argentina.gob.ar/noticias/incautan-en-formosa-161-neumaticos-y-mercaderia-sin-aval-legal","161 neumáticos",161,2022,9,2022.09
"2022/09/08 14:46:04","Tras controles vehiculares incautaron 300 kilos de piedras semipreciosas, hojas de coca, neumáticos y mercadería del rubro tienda de contrabando","Efectivos de la Patrulla Fija “Las Salinas” del Escuadrón Núcleo “Catamarca” al realizar controles viales a la altura del kilómetro 940 de la Ruta Nacional N°60, detuvieron la marcha de un camión procedente de la ciudad de Andalgalá con destino final Córdoba Capital.

Durante la requisa, los funcionariosobservaron en el semirremolque la presencia de varias cajas con un peso poco habitual para las dimensiones. Ante esta situación en presencia de testigos se dio apertura y se hallaron piedras semipreciosas (rodocrosita).

Se mantuvo una comunicación con representantes del Ministerio de Minería de Catamarca, quienes orientaron se secuestre el mineral por estar en infracción a la Ley 24.585 y el Decreto provincial 615/88.

Como resultado de otro control sobre un transporte perteneciente a una empresa de paquetería que tenía como itinerario Salta – Córdoba, los uniformados fueron alertados por un intenso olor que emanaba de cuatro bultos. Por disposición del Juzgado Federal de Catamarca, se llevó a cabo la apertura e incautaron 80 kilos de hojas de coca.

Asimismo, integrantes de la misma Unidad efectuaron esta madrugada la interdicción de 50 encomiendas con mercadería del rubro tienda, cubiertas y hojas de coca que eran trasladadas por un transporte proveniente de Salta que se dirigía hacia Mendoza.

Se labraron las correspondientes actuaciones en infracción a la Ley 22.415.","https://www.argentina.gob.ar/noticias/tras-controles-vehiculares-incautaron-300-kilos-de-piedras-semipreciosas-hojas-de-coca",NA,NA,2022,9,2022.09
"2022/09/07 12:09:14","Incautaron hojas de coca, cubiertas y plantines de marihuana","Efectivos del Grupo “Talamuyuna” del Escuadrón 58 “La Rioja”, sobre la Ruta Nacional N° 38, inspeccionaron un transporte de pasajeros. Los funcionarios detectaron la presencia de tres encomiendas con un peso total de 10 kilos de hojas de coca.

Intervino el Juzgado Federal de La Rioja quien dispuso la interdicción y apertura de las encomiendas.

Por otra parte, integrantes del Escuadrón Núcleo “Catamarca” secuestraron 116 kilos de hojas de coca y 5 cubiertas de origen extranjero sin aval legal. El avalúo de lo incautado supera los 2.000.000 de pesos.

Con respecto a personal del Escuadrón 24 “Chilecito” al momento de llevar a cabo tareas de patrullajes por caminos alternativos a la Ruta Nacional N° 76, en inmediaciones al acceso a la localidad de Villa Castelli observaron debajo de ramas un neumático de camión. Al aproximarse observaron que había cuatro macetas con un total de 21 plantines de cannabis sativa.

Se tomó contacto con la Fiscalía Federal de La Rioja quien dispuso el secuestro de la totalidad de los elementos.","https://www.argentina.gob.ar/noticias/incautaron-hojas-de-coca-cubiertas-y-plantines-de-marihuana",NA,NA,2022,9,2022.09
"2022/09/07 10:11:17","Transportaban 138 neumáticos y accesorios de celulares con un avalúo que supera los 49000000 de pesos","Efectivos de la Sección “San José” dependiente del Escuadrón 8 “Alto Uruguay” mientras realizaban controles sobre el kilómetro 785 de la Ruta Nacional N° 14, Paraje “Centinela”, detuvieron la marcha de un transporte de paquetería proveniente de la ciudad misionera de Puerto Iguazú.

Al efectuar el registro del rodado, los funcionarios observaron que en el semirremolque se trasladaba 45 neumáticos de origen extranjero, que eran enviados sin el aval aduanero correspondiente.

El Juzgado Federal y la Fiscalía Federal de la ciudad de Posadas, dispusieron el labrado de las actuaciones y el secuestro de la totalidad de la mercadería, valuados en 3.996.000 pesos.

En tanto que, ayer personal del Grupo “Apóstoles” perteneciente de la misma Unidad, procedió a inspeccionar un camión Volvo, sobre el kilómetro 6 de la Ruta Provincial N° 1, conducido por un hombre mayor de edad.

Consecuentemente, los uniformados detectaron inconsistencia en la ruta elegida por el conductor para circular, presumiéndose que intentaba evadir el puesto de la Fuerza, por lo que los gendarmes llevaron a cabo un control más exhaustivo.

Como resultado del mismo, los efectivos detectaron en el rodado 93 cubiertas como así también 359 módulos y 1.931 baterías para celulares, con un avalúo de 45.900.000 pesos.

El Magistrado interviniente dispuso el decomiso del camión, neumáticos y los aparatos tecnológicos de alta gama. Asimismo, que el conductor quedará supeditado a la causa.","https://www.argentina.gob.ar/noticias/transportaban-138-neumaticos-y-accesorios-de-celulares-con-un-avaluo-que-supera-los","138 neumáticos",138,2022,9,2022.09
"2022/09/05 08:52:16","Inspeccionan tres camiones que trasladaban 30 toneladas de soja y 30 cubiertas en Formosa","Personal dependiente del Escuadrón 15 “Bajo Paraguay” controló un transporte de carga que circulaba sobre la Ruta Nacional N° 11, a la altura de la localidad de Tatané.

Al constatar que el vehículo transportaba 30.000 kilos de soja sin la Carta de Porte que justifique su legal traslado, los gendarmes dieron intervención a AFIP-DGI, que dispuso el decomiso de la mercadería.

En un segundo procedimiento efectuado por efectivos del Escuadrón 5 “Pirané”, los uniformados detuvieron la marcha de dos camiones con acoplado sobre el Puente Libertad, que une las provincias de Chaco y Formosa.

El conductor no contaba con el aval aduanero de la carga transportada, un total de 30 neumáticos para camiones de origen extranjero, por lo que intervino el Juzgado Federal N° 2 de Formosa, que orientó el secuestro de las cubiertas.","https://www.argentina.gob.ar/noticias/inspeccionan-tres-camiones-que-trasladaban-30-toneladas-de-soja-y-30-cubiertas-en-formosa","30 cubiertas",30,2022,9,2022.09
"2022/09/04 10:24:38","Decomisan 895 kilos de hojas de coca y más de 2 millones de pesos sin documentación","Efectivos de la Sección “Humahuaca” dependiente del Escuadrón 53 “Jujuy” llevaron a cabo diversos procedimientos sobre la Ruta Nacional N° 9 y decomisaron encomiendas que eran trasladadas en transportes de pasajeros provenientes de la ciudad de La Quiaca. Las mismas contenían 30 bultos, que en su mayoría poseían, el mismo número de guía y destinatarios.

Con autorización del Magistrado interviniente y ante la presencia de testigos, los gendarmes detectaron 895 kilos de hojas de coca en estado natural, ocho cubiertas, 28 juegos de cortinas, 24 juegos de sábanas, 20 docenas de ojotas para baño y dos docenas de botas para niño, con un avalúo que asciende a 11.550.521 pesos.

Asimismo, integrantes del Grupo “Purmamarca” dependiente de la misma Unidad en un control sobre el kilómetro 1.752 de la Ruta Nacional N° 9 inspeccionaron un transporte de cargas conducido por un ciudadano mayor de edad y constataron que ocultaba en la cabina 2.360.000 pesos, y no contaba con la documentación que acredite su legal tenencia y transporte.

Intervino la Unidad Fiscal Federal de Jujuy que dispuso el decomiso del dinero y que el conductor quede supeditado a la causa por encontrarse en infracción al Art 303 del Código Penal de la Nación.","https://www.argentina.gob.ar/noticias/decomisan-895-kilos-de-hojas-de-coca-y-mas-de-2-millones-de-pesos-sin-documentacion",NA,NA,2022,9,2022.09
"2022/08/25 15:32:47","Interceptaron mercadería, cubiertas y encomiendas con hojas de coca en Catamarca","Efectivos de la Patrulla Fija “Salinas” del Escuadrón Núcleo “Catamarca” a la altura del kilómetro 940 de la Ruta Nacional N° 60, verificaron un vehículo procedente de Orán (Salta) el cual era conducido por un ciudadano mayor de edad. Al requisar el rodado, los *gendarmes** detectaron bultos con mercadería (juguetes, ropa deportiva, entre otros elementos) de origen extranjero sin el correspondiente aval aduanero.

El avalúo de lo incautado asciende a 300.000 pesos.

Por otra parte, en el acceso norte a la capital provincial, integrantes de la misma Unidad de la Institución, controlaron un transporte de cargas que realizaba el recorrido desde San Miguel de Tucumán hasta Mendoza.

Los uniformados interdictaron 30 encomiendas que contenían mercadería del rubro tienda, hojas de coca y cubiertas en infracción a la Ley 22.415.","https://www.argentina.gob.ar/noticias/interceptaron-mercaderia-cubiertas-y-encomiendas-con-hojas-de-coca-en-catamarca",NA,NA,2022,8,2022.08
"2022/08/24 15:04:34","Trasladaban 93 cubiertas y mercadería de contrabando con un avalúo que supera los 22000000 de pesos","Efectivos de la Sección “El Colorado” con apoyo del Grupo “Subteniente Perin”, dependientes del Escuadrón 5 “Pirané”, mientras realizaban controles vehiculares detuvieron la marcha de tres camiones procedentes de la ciudad de Formosa.

Al momento de realizar los registros correspondientes, los funcionarios constataron la presencia de 93 cubiertas y 35 encomiendas, que contenían mercadería (rubro tienda y electrónica) de origen extranjera, las mismas carecían de justificación legal.

Intervinieron en el hecho el Juzgado Federal N° 1 y personal de AFIP-DGA Formosa, quienes orientaron el decomiso de la totalidad de la mercadería, cuyo avalúo supera los 22.000.000 pesos argentinos, por encontrarse en infracción a la Ley 22.415.","https://www.argentina.gob.ar/noticias/trasladaban-93-cubiertas-y-mercaderia-de-contrabando-con-un-avaluo-que-supera-los-22000000","93 cubiertas",93,2022,8,2022.08
"2022/08/24 10:24:13","Incautan 99 neumáticos y 252 kilos de hojas de coca en dos procedimientos","Los operativos fueron llevados a cabo ayer por personal de la Sección Seguridad Vial “Rafaela”.

En horas de la mañana, los funcionarios dieron cumplimiento al oficio judicial, emitida por el Juzgado Federal de Rafaela, el cual autorizaba la apertura de las encomiendas que habían sido interdictadas el mes pasado.

Ante testigos, los gendarmes hallaron 99 neumáticos de origen extranjero y 172 kilos de hojas de coca en estado natural.

Seis horas después, los uniformados en un dispositivo de la Fuerza, sobre el kilómetro 224 de la Ruta Nacional N° 34, controlaron un transporte de pasajeros provenientes de la ciudad salteña de Orán con destino final Ciudad Autónoma de Buenos Aires.

Al realizar el registro físico y documentológico del rodado, los efectivos detectaron en los asientos traseros cuatro cajas de cartón que contenían 80 kilos del vegetal, los cuales pertenecían a una ciudadana mayor de edad.

El Magistrado, quien intervino en ambos procedimientos, dispuso el labrado de las actuaciones y el secuestro de la totalidad de la mercadería. Mientras que, la pasajera quedará supeditada a la causa.","https://www.argentina.gob.ar/noticias/incautan-99-neumaticos-y-252-kilos-de-hojas-de-coca-en-dos-procedimientos","99 neumáticos",99,2022,8,2022.08
"2022/08/13 15:25:50","Incautan 103 neumáticos que no eran trasladados con la documentación correspondiente","Hoy, en horas de la madrugada, los efectivos del Escuadrón 59 “Santiago del Estero” mientras efectuaban controles sobre la Ruta Provincial N° 176 detuvieron la marcha de un transporte de pasajeros proveniente de Aguas Blancas (Salta).

Al momento de la inspección, los funcionarios detectaron 71 cubiertas de distintos rodados en los asientos traseros y dentro de la bodega del colectivo de larga distancia.

Inmediatamente, los gendarmes descubrieron que los neumáticos le pertenecían a una ciudadana mayor de edad.

El Juzgado Federal N° 1 de Santiago del Estero dispuso la incautación de la mercadería y el secuestro del rodado. Además, la involucrada quedó supeditada a la causa.

Ayer, en Formosa, los integrantes de la Patrulla Fija “Fermín Rolón” dependiente del Escuadrón 16 “Clorinda” inspeccionaron un camión tipo cisterna sobre la Ruta Nacional N° 11.

Los gendarmes secuestraron 12 cubiertas de industria china que estaban en infracción de la Ley 22.415 “Código Aduanero”.

Luego, los efectivos del Escuadrón 5 “Pirané” desplegados sobre el kilómetro 1.282 de la Ruta Nacional N° 81, detectaron que un rodado transportaba 20 neumáticos nuevos colocados.

AFIP-DGA Formosa dispuso el decomiso de la mercadería y los rodados.","https://www.argentina.gob.ar/noticias/incautan-103-neumaticos-que-no-eran-trasladados-con-la-documentacion-correspondiente","103 neumáticos",103,2022,8,2022.08
"2022/08/12 16:37:24","Tras la apertura de 23 encomiendas secuestraron mercadería de contrabando con un avalúo que supera los 2400000 pesos","Al mediodía de hoy, una vez recepcionadas las resoluciones judiciales libradas por el Magistrado interviniente, personal del Escuadrón Núcleo “Catamarca” dependientes de la Agrupación VIII llevaron a cabo la apertura de 23 encomiendas interdictadas oportunamente.

Los funcionarios contabilizaron un total de 47 kilos de hojas de coca, 18 cubiertas, y mercadería (ropa, abrigo) con un avalúo estimado en 2.464.000 pesos.

El Juzgado Federal de Catamarca orientó se incaute el total de los elementos y se labren las actuaciones en infracción a la Ley 22.415. La mercadería quedó en guarda a disposición de la AFIP-DGA Tinogasta.","https://www.argentina.gob.ar/noticias/tras-la-apertura-de-23-encomiendas-secuestraron-mercaderia-de-contrabando-con-un-avaluo-que",NA,NA,2022,8,2022.08
"2022/08/06 11:33:29","Secuestran más de 2 millones de pesos en mercadería de contrabando","Personal dependiente de la Agrupación VIII, procedió ayer a abrir 30 encomiendas que habían sido incautadas oportunamente en diferentes procedimientos. Por orientación del Juzgado Federal de Catamarca, los uniformados contabilizaron 45 kilos de hojas de coca, 36 cubiertas y mercadería rubro tienda de origen extranjero en infracción a la Ley 22.415 (Código Aduanero).

En un segundo operativo, sobre el kilómetro 1.110 de la Ruta Nacional N° 7, el personal dependiente del Escuadrón 27 “Uspallata” controló un automóvil particular procedente de Mendoza con destino final la República de Chile.

Los funcionarios inspeccionaron el rodado y hallaron en el interior de los paneles de las puertas un total de 349 atados de cigarrillos (conteniendo 20 unidades cada caja).","https://www.argentina.gob.ar/noticias/secuestran-mas-de-2-millones-de-pesos-en-mercaderia-de-contrabando",NA,NA,2022,8,2022.08
"2022/08/05 09:06:28","Secuestran 104 neumáticos de origen extranjero que eran trasladados en un camión","Los efectivos del Escuadrón 13 “Iguazú” mientras efectuaban controles sobre el kilómetro 1.606 de la Ruta Nacional N° 12, inspeccionaron un camión con su semirremolque.

Al observar el sector de carga, los uniformados detectaron 104 cubiertas de origen extranjero de distintas marcas, modelos y rodados. Inmediatamente, el conductor manifestó no poseer ninguna documentación que justifique el ingreso de los neumáticos al país.

El Juzgado Federal de Primera Instancia de la ciudad de Eldorado dispuso el secuestro de la mercadería.","https://www.argentina.gob.ar/noticias/secuestran-104-neumaticos-de-origen-extranjero-que-eran-trasladados-en-un-camion","104 neumáticos",104,2022,8,2022.08
"2022/08/02 11:27:04","Incautan 111 cubiertas sin aval aduanero en un transporte de carga","Efectivos de la Sección Seguridad Vial “El Arco”, dependiente del Escuadrón 50 “Posadas” realizaban un control de seguridad vial sobre la Ruta Nacional N.°12, cuando inspeccionaron un transporte de encomiendas.

Los funcionarios, en conjunto con personal AFIP- DGA, Delegación Posadas, realizaron una inspección minuciosa sobre la carga y observaron a simple vista cubiertas de origen extranjero de distintos tamaños, como así también 13 cajas cerradas, que sometidas a un control mediante el equipo de rayos “X”, se constató la presencia de más neumáticos sin documentación que avale su procedencia ni registro de su legal ingreso al país, por lo que se procedió al decomiso.

Intervino en este hecho el Juzgado Federal de Posadas.","https://www.argentina.gob.ar/noticias/incautan-111-cubiertas-sin-aval-aduanero-en-un-transporte-de-carga","111 cubiertas",111,2022,8,2022.08
"2022/07/31 11:32:43","Circulaba en un camión con 24 neumáticos nuevos de contrabando","Efectivos dependientes del Escuadrón 5 “Pirané” registraron un camión, mientras realizaban controles viales el kilómetro 1.282 de la Ruta Nacional N° 81.

Los uniformados observaron que los neumáticos colocados en el rodado eran nuevos, por lo que iniciaron una inspección municiosa de la carga del mismo, constatando que transportaba cubiertas usadas con bandas de rodamiento desgastadas.

Al encontrarse frente a un presunto hecho ilícito, los gendarmes dieron intervención al Juzgado Federal N° 2 de Formosa y al personal de la AFIP-DGA de la provincia.

Como resultado del procedimiento, el personal de la Fuerza incautó un total de 24 neumáticos nuevos por encontrarse en infracción a la Ley 22.415 “Código Aduanero”. El conductor involucrado quedó supeditado a la causa.","https://www.argentina.gob.ar/noticias/circulaba-en-un-camion-con-24-neumaticos-nuevos-de-contrabando","24 neumáticos",24,2022,7,2022.07
"2022/07/27 11:24:42","Realizan la apertura de 147 encomiendas y decomisan cubiertas y mercadería del rubro tienda","Ayer, personal de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Eldorado” junto con integrantes del Escuadrón 10, procedieron a dar cumplimiento a la Orden Judicial emitida por el Juzgado Federal de Eldorado, en relación a la apertura de encomiendas que se encontraban interdictadas en un procedimiento realizado durante el pasado mes de octubre.

El operativo fue realizado por efectivos de la Fuerza sobre la Ruta Nacional N° 12, a la altura del kilómetro 1.518, en cercanías de la localidad de Montecarlo, donde inspeccionaron un transporte de paquetería y detectaron 147 encomiendas, cuyas dimensiones alertaron a los funcionarios.

Al abrir los paquetes, en presencia de testigos, los gendarmes descubrieron 196 cubiertas, 7.952 pares de zapatillas, 23 gorras, 127 prendas de vestir y 11 carteras, sin la documentación correspondiente.

El Magistrado interviniente dispuso el secuestro de la totalidad de la mercadería, valuada en 33.349.400 pesos, en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/realizan-la-apertura-de-147-encomiendas-y-decomisan-cubiertas-y-mercaderia-del-rubro-tienda",NA,NA,2022,7,2022.07
"2022/07/27 07:38:19","Gendarmes inspeccionan un transporte de encomiendas y descubren 480 neumáticos de contrabando","En la noche de ayer, efectivos del Escuadrón 63 “Zárate – Brazo Largo” mientras realizaban controles vehiculares detuvieron la marcha de un transporte de paquetería, que circulaba con itinerario Misiones – Buenos Aires.

Del registro del rodado, los funcionarios detectaron 480 cubiertas de origen China, sin la correspondiente documentación.

Los uniformados tomaron contacto con personal de AFIP- DGA “Campana” y procedieron a decomisar la totalidad de las ruedas en infracción a la Ley N° 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/gendarmes-inspeccionan-un-transporte-de-encomiendas-y-descubren-480-neumaticos-de","480 neumáticos",480,2022,7,2022.07
"2022/07/12 15:49:23","Abren 337 encomiendas con mercadería extranjera valuada en 64 millones de pesos","Ayer, integrantes de la Sección “Núcleo”, dependiente del Escuadrón 49 “San Vicente”, junto a personal de la Sección Vial “San Vicente”, dando cumplimiento a una Orden Judicial del Juzgado Federal de Oberá, efectuaron la apertura de 337 encomiendas.

Con la presencia de testigos y con el apoyo técnico de verificadores de la AFIP-DGA delegación Oberá, los gendarmes constataron que los paquetes contenían mercadería de origen extranjero, de procedencia brasilera y china, sin el aval aduanero.

La carga, que corresponde al rubro calzados, gorras, cubiertas de vehículos, cremas y cosmética entre otros; fue secuestrada y puesta a disposición del Magistrado interviniente.

El avalúo de la mercadería es de 64.335.300 pesos argentinos.","https://www.argentina.gob.ar/noticias/abren-337-encomiendas-con-mercaderia-extranjera-valuada-en-64-millones-de-pesos",NA,NA,2022,7,2022.07
"2022/07/09 08:54:37","Hallaron 117 neumáticos de origen extranjero ocultos entre granos de maíz","Ayer, personal del Escuadrón Seguridad Vial “Villa María"" con apoyo de integrantes de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Villa María” sobre la Ruta Nacional N° 158 detuvieron la marcha de un transporte con acoplado conducido por un ciudadano mayor de edad.

Los uniformados inspeccionaron el sector de carga observando que entre granos de maíz había neumáticos.

Con conocimiento y orientación del Juzgado Federal de Villa María, se trasladó el rodado hasta el predio de la AFIP-DGA en el Parque Industrial, donde se contabilizó un total de 117 neumáticos de diferentes medidas y marcas de origen extranjero sin aval legal, en infracción a la Ley 22.415 “Código Aduanero”.

El Magistrado dispuso la incautación de los neumáticos y la liberación del transporte con la carga a granel, mientras que el conductor quedó en libertad supeditado a la causa.","https://www.argentina.gob.ar/noticias/hallaron-117-neumaticos-de-origen-extranjero-ocultos-entre-granos-de-maiz","117 neumáticos",117,2022,7,2022.07
"2022/07/08 09:31:27","Controlan tres camiones que transportaban 58 neumáticos sin aval aduanero","Integrantes dependientes del Escuadrón 5 “Pirané” realizaban un control vial sobre la Ruta Nacional N° 95, en cercanías a la localidad de Subteniente Perín, cuando fueron alertados por tres camiones procedentes de Clorinda con neumáticos nuevos colocados, de procedencia extranjera.

Al inspeccionar la carga, los uniformados hallaron cubiertas usadas, con bandas de rodamiento desgastadas, por lo que se dio intervención a AFIP-DGA, Delegación Formosa.

Los gendarmes incautaron 58 neumáticos nuevos sin aval legal, en infracción a la Ley 22.415 del “Código Aduanero”, mientras que lo involucrados quedaron supeditados a la causa.","https://www.argentina.gob.ar/noticias/controlan-tres-camiones-que-transportaban-58-neumaticos-sin-aval-aduanero","58 neumáticos",58,2022,7,2022.07
"2022/07/04 12:46:21","Como resultado de controles realizados sobre la Ruta Nacional N° 60 incautaron mercadería de contrabando con un avalúo que supera el millón de pesos","Ayer efectivos del Escuadrón Núcleo “Catamarca” dependiente de la Agrupación VIII a la altura del kilómetro 940 de la Ruta Nacional N° 60, controlaron un colectivo. Al momento de registrar el sector de la bodega, los funcionarios observaron que había varias bolsas que contenían mercadería (calzado, abrigos, entre otros elementos de tienda) y cubiertas de origen extranjero sin la correspondiente documentación legal.

Se labraron las actuaciones por infracción a la Ley 22.415, y todos los elementos fueron secuestrados (avalúo de 1.285.000 pesos).

Por otra parte, personal de la Patrulla Fija “Cerro Negro” dependiente del Escuadrón 23 “Tinogasta” en la intersección de las rutas nacionales N° 60 y 40, hallaron debajo del asiento trasero de una camioneta una bolsa con hojas de coca.

El rodado circulaba desde Belén (Catamarca) y se dirigía a la ciudad de Aimogasta (La Rioja), con 3 kilos de hojas de coca. Por orientación del Magistrado, se incautaron los 15 paquetes y se dio intervención a la AFIP.","https://www.argentina.gob.ar/noticias/como-resultado-de-controles-realizados-sobre-la-ruta-nacional-ndeg-60-incautaron-mercaderia",NA,NA,2022,7,2022.07
"2022/06/26 11:21:48","Secuestran 319630 dólares y seis neumáticos en tres procedimientos","El primer procedimiento tuvo lugar sobre el kilómetro 1.466 de la Ruta Nacional N° 34, en donde los efectivos del Escuadrón 54 ""Aguaray"" detuvieron la marcha de una camioneta, conducido por un ciudadano mayor de edad, proveniente de Salvador Mazza con destino Salta Capital.

Al momento de la inspección, los gendarmes hallaron dólares dentro de la campera del involucrado, lo que motivó en una requisa más exhaustiva que derivó en el hallazgo de más billetes de la moneda extranjera dentro de las zapatillas. Descubrieron 287.630 dólares.

En el segundo operativo, los integrantes de esa Unidad, controlaron una camioneta Ford Ranger, también proveniente de Salvador Mazza con destino la provincia de Misiones.

Durante las pesquisas, los funcionarios hallaron 32.000 dólares de los cuales el conductor no poseía ninguna documentación que justifique el traslado de las divisas.

En ambas situaciones, el Magistrado Interviniente dispuso el decomiso de la moneda extranjera y que los involucrados queden supeditados a la causa.

Por último, inspeccionaron un camión con su semirremolque que transportaba seis neumáticos sin aval legal. La Fiscalía Federal de Orán dispuso el decomiso de la mercadería en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/secuestran-319630-dolares-y-seis-neumaticos-en-tres-procedimientos",NA,NA,2022,6,2022.06
"2022/06/22 16:04:24","Incautan nueve neumáticos que eran trasladados ilegalmente en un camión","Los efectivos del Escuadrón 54 “Aguaray” mientras efectuaban controles sobre el kilómetro 1.466 de la Ruta Nacional N° 34, en la localidad de Aguaray, detuvieron la marcha de un camión con su semirremolque.

Al inspeccionar la carga trasladada, los funcionarios detectaron nueve neumáticos, de los cuales, el conductor no contaba con la documentación correspondiente que justifique la procedencia ni avale el transporte de las cubiertas.

La Fiscalía Federal de Orán dispuso el decomiso de la mercadería en infracción y que el involucrado sea supeditado a la causa.","https://www.argentina.gob.ar/noticias/incautan-nueve-neumaticos-que-eran-trasladados-ilegalmente-en-un-camion",NA,NA,2022,6,2022.06
